id	local_path	family	producer	producer_detail	lineage	holdout	origin	url	license	rights_basis	source_project	source_ref
libreoffice-cshapes	pptx/libreoffice/libreoffice-cshapes.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 14.0000)	LibreOffice/core:pptx:cshapes	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/cshapes.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-ct-with-frame	docx/libreoffice/libreoffice-ct-with-frame.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	LibreOffice/core:docx:ct-with-frame	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/CT-with-frame.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-custgeom-nofill-path	pptx/libreoffice/libreoffice-custgeom-nofill-path.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	LibreOffice/core:pptx:custgeom-nofill-path	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/custgeom-nofill-path.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-custgeom-overlapping-contours	pptx/libreoffice/libreoffice-custgeom-overlapping-contours.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	LibreOffice/core:pptx:custgeom-overlapping-contours	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/custgeom-overlapping-contours.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-custgeom-placeholder	pptx/libreoffice/libreoffice-custgeom-placeholder.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 16.0000)	LibreOffice/core:pptx:custgeom-placeholder	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/custgeom-placeholder.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-custom-properties	docx/libreoffice/libreoffice-custom-properties.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	LibreOffice/core:docx:custom-properties	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/custom-properties.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-custom-styles-toc-comma	docx/libreoffice/libreoffice-custom-styles-toc-comma.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 15.0000)	LibreOffice/core:docx:custom-styles-toc-comma	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/custom-styles-TOC-comma.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-custom-styles-toc-semicolon	docx/libreoffice/libreoffice-custom-styles-toc-semicolon.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 15.0000)	LibreOffice/core:docx:custom-styles-toc-semicolon	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/custom-styles-TOC-semicolon.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-customshape-bitmapfill-srcrect	pptx/libreoffice/libreoffice-customshape-bitmapfill-srcrect.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 14.0000)	LibreOffice/core:pptx:customshape-bitmapfill-srcrect	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/customshape-bitmapfill-srcrect.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-customxml	docx/libreoffice/libreoffice-customxml.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 12.0000)	LibreOffice/core:docx:customxml	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/customxml.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-customxml-2	xlsx/libreoffice/libreoffice-customxml-2.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 15.0300)	LibreOffice/core:xlsx:customxml	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/customxml.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-customxml-3	pptx/libreoffice/libreoffice-customxml-3.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 15.0000)	LibreOffice/core:pptx:customxml	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/customxml.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-customxml-two-data-stores	docx/libreoffice/libreoffice-customxml-two-data-stores.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	LibreOffice/core:docx:customxml-two-data-stores	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/customxml-two-data-stores.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-dashed-line-custdash-1000th-of-percent	docx/libreoffice/libreoffice-dashed-line-custdash-1000th-of-percent.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 15.0000)	LibreOffice/core:docx:dashed_line_custdash_#th_of_percent	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/dashed_line_custdash_1000th_of_percent.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-data-validation-test	xlsx/libreoffice/libreoffice-data-validation-test.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 15.0300)	LibreOffice/core:xlsx:data_validation_test	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/data_validation_test.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-databar	xlsx/libreoffice/libreoffice-databar.xlsx	xlsx	LibreOffice	LibreOffice/4.1.0.0.alpha0$Linux_X86_64 LibreOffice_project/91c8b357ee2a27e50da0e99386e53d351e55cfd	LibreOffice/core:xlsx:databar	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/databar.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-database	xlsx/libreoffice/libreoffice-database.xlsx	xlsx	LibreOffice	LibreOffice/3.4$Linux LibreOffice_project/340m1$Build-502	LibreOffice/core:xlsx:database	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/database.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-datavalidity	xlsx/libreoffice/libreoffice-datavalidity.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 15.0300)	LibreOffice/core:xlsx:datavalidity	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/dataValidity.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-date-control	docx/libreoffice/libreoffice-date-control.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	LibreOffice/core:docx:date-control	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/date-control.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-date-field-at-end-of-paragraph	docx/libreoffice/libreoffice-date-field-at-end-of-paragraph.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 15.0000)	LibreOffice/core:docx:date_field_at_end_of_paragraph	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/date_field_at_end_of_paragraph.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-date-field-in-shape	docx/libreoffice/libreoffice-date-field-in-shape.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	LibreOffice/core:docx:date_field_in_shape	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/date_field_in_shape.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-dateautofilter	xlsx/libreoffice/libreoffice-dateautofilter.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 15.0300)	LibreOffice/core:xlsx:dateautofilter	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/dateAutofilter.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-decimal-numbering-no-leveltext	docx/libreoffice/libreoffice-decimal-numbering-no-leveltext.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	LibreOffice/core:docx:decimal-numbering-no-leveltext	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/decimal-numbering-no-leveltext.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-default-sect-break-cols	docx/libreoffice/libreoffice-default-sect-break-cols.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 12.0000)	LibreOffice/core:docx:default-sect-break-cols	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/default-sect-break-cols.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-defaultstyle	docx/libreoffice/libreoffice-defaultstyle.docx	docx	LibreOffice	LibreOffice/6.0.3.2$Linux_X86_64 LibreOffice_project/00m0$Build-2	LibreOffice/core:docx:defaultstyle	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/defaultStyle.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-del-then-format	docx/libreoffice/libreoffice-del-then-format.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	LibreOffice/core:docx:del-then-format	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/del-then-format.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-deleted-pageref	docx/libreoffice/libreoffice-deleted-pageref.docx	docx	LibreOffice	LibreOfficeDev/25.2.0.0.alpha1$Windows_X86_64 LibreOffice_project/00bd7f8aac8d14e3c34b2050d82ff88b2a	LibreOffice/core:docx:deleted_pageref	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/deleted_pageref.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-different-column-width-excel2010	xlsx/libreoffice/libreoffice-different-column-width-excel2010.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 14.0300)	LibreOffice/core:xlsx:different-column-width-excel	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/different-column-width-excel2010.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-dkvert	docx/libreoffice/libreoffice-dkvert.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	LibreOffice/core:docx:dkvert	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/dkvert.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-dml-charheight-default	docx/libreoffice/libreoffice-dml-charheight-default.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	LibreOffice/core:docx:dml-charheight-default	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/dml-charheight-default.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-dml-customgeometry-cubicbezier	docx/libreoffice/libreoffice-dml-customgeometry-cubicbezier.docx	docx	LibreOffice	LibreOffice/4.5.0.0.alpha0$Linux_X86_64 LibreOffice_project/530226ca69f58bdb780a6864372f9de329c93e5b	LibreOffice/core:docx:dml-customgeometry-cubicbezier	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/dml-customgeometry-cubicbezier.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-dml-gradientfill-theme	docx/libreoffice/libreoffice-dml-gradientfill-theme.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	LibreOffice/core:docx:dml-gradientfill-theme	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/dml-gradientfill-theme.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-dml-groupshape-capitalization	docx/libreoffice/libreoffice-dml-groupshape-capitalization.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	LibreOffice/core:docx:dml-groupshape-capitalization	yes	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sw/qa/extras/ooxmlexport/data/dml-groupshape-capitalization.docx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-effectorder	pptx/libreoffice/libreoffice-effectorder.pptx	pptx	Microsoft Office	Microsoft Office PowerPoint (AppVersion 15.0000)	LibreOffice/core:pptx:effectorder	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sd/qa/unit/data/pptx/effectOrder.pptx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
libreoffice-embedded-text-in-decimal	xlsx/libreoffice/libreoffice-embedded-text-in-decimal.xlsx	xlsx	Microsoft Office	Microsoft Excel (AppVersion 16.0300)	LibreOffice/core:xlsx:embedded-text-in-decimal	no	upstream test corpus	https://raw.githubusercontent.com/LibreOffice/core/dd2838cc25c38327617bb9d3b2d9b9c72b893828/sc/qa/unit/data/xlsx/embedded-text-in-decimal.xlsx	MPL-2.0	LibreOffice core QA fixtures published under the Mozilla Public License 2.0 in the project repository	LibreOffice/core	dd2838cc25c38327617bb9d3b2d9b9c72b893828
